"filename", "language", "Python", "JSON", "HTML", "pip requirements", "Properties", "Batch", "C++", "PowerShell", "CSS", "Markdown", "JavaScript", "XML", "C", "comment", "blank", "total"
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_distutils\spawn.py", "Python", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 19, 126
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_distutils\sysconfig.py", "Python", 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 72, 574
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_distutils\text_file.py", "Python", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 34, 287
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_distutils\unixccompiler.py", "Python", 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 40, 329
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_distutils\util.py", "Python", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 79, 562
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_distutils\version.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 51, 348
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_distutils\versionpredicate.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 15, 167
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_imp.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 83
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\ordered_set.py", "Python", 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 38, 489
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\__about__.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 28
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\__init__.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 27
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\_compat.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 39
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\_structures.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 87
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\_typing.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 4, 49
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\markers.py", "Python", 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 75, 329
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\requirements.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 33, 146
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\specifiers.py", "Python", 383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 327, 154, 864
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\tags.py", "Python", 466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 109, 752
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\utils.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 66
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\packaging\version.py", "Python", 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 111, 536
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\_vendor\pyparsing.py", "Python", 2835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2367, 541, 5743
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\archive_util.py", "Python", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 37, 206
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\build_meta.py", "Python", 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 54, 282
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\__init__.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\alias.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 79
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\bdist_egg.py", "Python", 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 77, 457
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\bdist_rpm.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 32
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\build_clib.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 102
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\build_ext.py", "Python", 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 38, 323
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\build_py.py", "Python", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 38, 271
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\develop.py", "Python", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 37, 217
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\dist_info.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 37
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\easy_install.py", "Python", 1536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 465, 290, 2291
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\egg_info.py", "Python", 482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 117, 728
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\install.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 126
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\install_egg_info.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 63
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\install_lib.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 123
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\install_scripts.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 70
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\launcher manifest.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 1, 1, 16
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\py36compat.py", "Python", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 17, 135
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\register.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 19
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\rotate.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 65
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\saveopts.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 23
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\sdist.py", "Python", 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 42, 236
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\setopt.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 149
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\test.py", "Python", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 45, 275
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\upload.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 18
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\command\upload_docs.py", "Python", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 24, 203
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\config.py", "Python", 400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 124, 711
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\dep_util.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 26
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\depends.py", "Python", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 39, 176
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\dist.py", "Python", 686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 168, 1058
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\errors.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 17
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\extension.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 56
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\extern\__init__.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 74
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\glob.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 31, 168
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\installer.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 98
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\launch.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 37
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\lib2to3_ex.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 12, 69
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\monkey.py", "Python", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 37, 178
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\msvc.py", "Python", 814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 818, 195, 1827
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\namespaces.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 20, 108
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\package_index.py", "Python", 801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 173, 1146
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\py34compat.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\sandbox.py", "Python", 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 101, 497
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\ssl_support.py", "Python", 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 45, 267
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\unicode_utils.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 43
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\version.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\wheel.py", "Python", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 23, 214
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\setuptools\windows_support.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 30
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\six.py", "Python", 689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 181, 999
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\__init__.py", "Python", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 158
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\connectors\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 11
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\connectors\mxodbc.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 22, 167
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\connectors\pyodbc.py", "Python", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 35, 194
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\databases\__init__.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 39
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\__init__.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 11, 73
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\firebird\__init__.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 42
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\firebird\base.py", "Python", 645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 111, 990
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\firebird\fdb.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 17, 113
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\firebird\kinterbasdb.py", "Python", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 35, 203
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\mssql\__init__.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 86
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\mssql\base.py", "Python", 1921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 997, 384, 3302
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\mssql\information_schema.py", "Python", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 30, 233
"c:\Users\Neel Shettigar\Desktop\ReachTeens\venv\Lib\site-packages\sqlalchemy\dialects\mssql\json.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 17, 126
